price_id,community_id,trans_date,street,road,shift_floor,room,bath_room,building_area,attach_area,month,trans_month,price
4494831,42710,6/11/2020,1,0,13,3,2,22.1763,3.8236,4,D,251597.6319
4575022,42710,10/12/2020,1,0,8,3,2,22.4243,3.7389,4,D,241905.2772
4575023,42710,16/12/2020,1,0,12,3,1,18.752,3.4213,4,D,248437.7149
4575183,42710,24/11/2020,1,0,10,3,2,22.4243,3.7389,4,D,239304.1452
4575184,42710,25/11/2020,1,0,13,3,2,22.7752,3.7389,4,D,246278.88
4575185,42710,14/12/2020,1,0,14,3,2,22.7752,3.7389,4,D,246259.9274
4575186,42710,13/12/2020,1,0,11,3,2,21.5955,3.509,4,D,249834.887
4575187,42710,26/12/2020,1,0,15,3,2,22.7752,3.7389,4,D,242668.6367
4132179,42905,10/1/2020,1,0,11,3,2,35.7555,7.62,1,A,306645.2325
4132180,42905,1/1/2020,1,0,9,3,2,44.8668,6.3828,1,A,305433.3777
4158310,42905,2/2/2020,1,0,8,3,2,34.606,6.4523,1,A,310901.22
4158311,42905,12/1/2020,1,0,11,3,2,35.9975,8.3672,1,A,319480.1071
4158583,42905,29/1/2020,1,0,11,3,2,34.606,6.4523,1,A,316547.7474
4158584,42905,11/1/2020,1,0,16,3,3,37.1833,7.9467,1,A,303394.1534
4158585,42905,18/1/2020,1,0,6,3,3,44.8305,6.2285,1,A,309093.159
4172205,42905,15/1/2020,1,0,15,3,2,34.606,6.4523,1,A,323734.2368
4189649,42905,21/1/2020,1,0,28,2,3,72.1039,8.827,1,A,381191.2951
4189650,42905,9/2/2020,1,0,28,3,3,37.1833,7.9467,1,A,323955.2678
4198236,42905,20/2/2020,1,0,26,3,3,43.6054,5.1939,1,A,348759.3928
4198237,42905,22/1/2020,1,0,6,3,3,43.6054,5.1939,1,A,312114.8968
4206393,42905,11/3/2020,1,0,25,3,2,34.606,6.4523,1,A,342042.6741
4216801,42905,2/3/2020,1,0,18,3,2,35.9975,8.3672,1,A,332166.7666
4216817,42905,29/1/2020,1,0,17,3,3,37.1833,7.9467,1,A,305106.2928
4224989,42905,3/1/2020,1,0,5,3,3,44.8305,6.2285,1,A,307053.3889
4224990,42905,15/2/2020,1,0,24,3,3,43.6054,5.1939,1,A,345066.1483
4226113,42905,13/4/2020,1,0,5,3,3,43.6054,5.1939,2,B,310275.5977
4226114,42905,15/2/2020,1,0,11,3,3,44.8668,6.3828,1,A,309107.9002
4226115,42905,26/4/2020,1,0,14,3,2,34.606,6.4523,2,B,321852.061
4228873,42905,22/1/2020,1,0,18,3,2,35.7555,7.62,1,A,319893.8697
4237034,42905,8/4/2020,1,0,14,3,2,35.9975,8.3672,2,B,324788.8472
4237035,42905,18/4/2020,1,0,16,3,2,35.9975,8.3672,2,B,328477.8069
4237036,42905,22/1/2020,1,0,10,3,2,34.606,6.4523,1,A,357442.2942
4237037,42905,14/2/2020,1,0,19,3,2,35.9975,8.3672,1,A,334091.4413
4248532,42905,23/3/2020,1,0,4,3,2,35.9975,8.3672,1,A,300409.1531
4262938,42905,3/5/2020,1,0,12,3,3,37.1591,7.9467,2,B,296586.818
4263797,42905,1/6/2020,1,0,13,3,2,36.1488,7.62,2,B,303213.3834
4303445,42905,24/5/2020,1,0,12,3,3,34.606,6.4523,2,B,322570.5807
4303463,42905,20/5/2020,1,0,16,3,2,34.606,6.4523,2,B,325616.4126
4303472,42905,9/6/2020,1,0,19,3,2,34.606,6.4523,2,B,331091.8331
4303483,42905,26/6/2020,1,0,24,3,2,34.606,6.4523,2,B,340331.6052
4303485,42905,12/6/2020,1,0,10,3,3,43.6054,5.1939,2,B,319472.0929
4303499,42905,25/5/2020,1,0,18,3,2,34.606,6.4523,2,B,331091.8331
4303596,42905,9/5/2020,1,0,28,3,2,34.606,6.4523,2,B,356073.4391
4303597,42905,30/5/2020,1,0,23,3,2,34.606,6.4523,2,B,338449.4294
4303599,42905,15/5/2020,1,0,23,3,3,43.6054,5.1939,2,B,343241.4957
4303601,42905,19/5/2020,1,0,7,4,4,74.3545,9.0992,2,B,324236.2446
4320119,42905,9/6/2020,1,0,8,3,3,44.8305,6.2285,2,B,312628.7605
4320124,42905,18/7/2020,1,0,10,3,2,35.9975,8.3672,3,C,317571.3172
4322706,42905,22/6/2020,1,0,13,3,2,34.606,6.4523,2,B,320140.9921
4322707,42905,3/8/2020,1,0,27,3,3,37.1833,7.9467,3,C,322228.762
4322711,42905,23/7/2020,1,0,5,4,5,72.1039,8.827,3,C,284410.0734
4322715,42905,28/6/2020,1,0,2,4,5,72.1039,8.827,2,B,295003.9001
4357369,42905,24/3/2020,1,0,12,4,4,72.1039,8.827,1,A,305683.1609
4357381,42905,10/3/2020,1,0,26,3,2,34.606,6.4523,1,A,343924.8499
4357989,42905,22/6/2020,1,0,21,3,3,43.6054,5.1939,2,B,339562.8977
4358009,42905,15/1/2020,1,0,11,3,3,37.1833,7.9467,1,A,294761.6245
4360441,42905,20/7/2020,1,0,10,3,3,44.8668,6.3828,3,C,307344.6696
4360442,42905,23/7/2020,1,0,25,4,5,74.3545,9.0992,3,C,306992.3455
4360443,42905,18/8/2020,1,0,26,4,5,72.0343,7.6109,3,C,300094.0709
4360445,42905,30/6/2020,1,0,28,4,5,74.3545,9.0992,2,B,311883.6629
4360448,42905,3/8/2020,1,0,19,3,2,35.7555,7.62,3,C,321037.5148
4360451,42905,6/7/2020,1,0,15,3,3,37.1833,7.9467,3,C,301653.4438
4368044,42905,28/8/2020,1,0,24,4,5,74.3545,9.0992,3,C,304505.235
4371962,42905,10/6/2020,1,0,7,3,3,44.8305,6.2285,2,B,310860.9598
4371963,42905,10/8/2020,1,0,27,3,3,44.8305,6.2285,3,C,347440.8365
4371974,42905,25/7/2020,1,0,5,3,2,35.9975,8.3672,3,C,302319.278
4391059,42905,10/8/2020,1,0,26,3,3,44.8305,6.2285,3,C,345673.0357
4391060,42905,10/8/2020,1,0,23,3,3,44.8305,6.2285,3,C,340097.6642
4391061,42905,1/8/2020,1,0,26,3,3,44.8668,6.3828,3,C,336505.7922
4391062,42905,1/8/2020,1,0,26,4,5,74.3545,9.0992,3,C,308235.9008
4391063,42905,3/8/2020,1,0,21,3,3,37.1833,7.9467,3,C,311869.7273
4391489,42905,7/9/2020,1,0,17,3,2,35.9975,8.3672,3,C,330402.4815
4391490,42905,25/7/2020,1,0,16,3,2,35.7555,7.62,3,C,315630.575
4391491,42905,22/9/2020,1,0,7,3,2,35.9975,8.3672,3,C,312118.0724
4391493,42905,7/9/2020,1,0,7,3,2,34.606,6.4523,3,C,309019.0442
4392197,42905,11/8/2020,1,0,15,3,3,44.8668,6.3828,3,C,316432.0892
4392198,42905,18/7/2020,1,0,28,3,3,44.8305,6.2285,3,C,349208.6372
4392200,42905,23/7/2020,1,0,20,3,2,35.7555,7.62,3,C,322981.6912
4402641,42905,18/7/2020,1,0,26,3,3,37.1833,7.9467,3,C,320502.2562
4414233,42905,16/9/2020,1,0,17,3,2,34.606,6.4523,3,C,327498.5884
4414237,42905,14/9/2020,1,0,18,4,5,74.3545,9.3957,3,C,288459.2324
4414240,42905,13/7/2020,1,0,7,3,3,44.8668,6.3828,3,C,301783.7113
4414241,42905,5/9/2020,1,0,24,3,3,44.8305,6.2285,3,C,341865.4649
4414246,42905,29/8/2020,1,0,16,3,3,44.8668,6.3828,3,C,318195.3198
4414250,42905,30/7/2020,1,0,19,3,3,43.6054,5.1939,3,C,336025.3087
4414251,42905,15/10/2020,1,0,21,3,2,35.7555,7.62,4,D,324778.7567
4414253,42905,19/10/2020,1,0,28,4,5,73.9945,8.3641,4,D,307433.0098
4414255,42905,10/9/2020,1,0,13,3,2,25.8517,4.0414,3,C,312743.966
4414256,42905,24/6/2020,1,0,23,3,2,35.9975,8.3672,2,B,341469.3608
4424672,42905,7/10/2020,1,0,7,3,3,43.6054,5.1939,4,D,314082.349
4424675,42905,5/7/2020,1,0,2,4,5,73.9945,8.3641,3,C,275258.7147
4424676,42905,30/6/2020,1,0,27,4,5,74.3545,9.0992,2,B,310640.1076
4424677,42905,30/6/2020,1,0,27,4,5,72.3762,8.3732,2,B,305762.0508
4424680,42905,20/9/2020,1,0,9,4,5,72.1039,8.827,3,C,286887.6619
4424682,42905,29/8/2020,1,0,22,3,2,35.7555,7.62,3,C,326755.7403
4424683,42905,24/10/2020,1,0,5,4,5,72.2763,8.5638,4,D,265136.5526
4424684,42905,28/9/2020,1,0,4,4,5,72.1039,8.827,3,C,286203.9447
4424692,42905,5/7/2020,1,0,2,3,3,44.8305,6.2285,3,C,335610.17
4437133,42905,28/6/2020,1,0,4,3,3,44.8668,6.3828,2,B,290119.2622
4437136,42905,28/2/2020,1,0,3,3,2,35.7555,7.62,1,A,285897.26
4437141,42905,2/11/2020,1,0,2,4,5,72.2763,8.5638,4,D,270865.0753
4437143,42905,3/10/2020,1,0,23,4,5,74.3545,9.0992,4,D,295800.5933
4444604,42905,18/5/2020,1,0,20,3,2,35.9975,8.3672,2,B,335855.1877
4444605,42905,18/5/2020,1,0,20,3,3,34.606,6.4523,2,B,332974.0089
4444916,42905,27/7/2020,1,0,4,3,3,43.6054,5.1939,3,C,302352.4635
4444918,42905,9/6/2020,1,0,9,3,3,44.8305,6.2285,2,B,314532.5459
4467272,42905,3/10/2020,1,0,6,3,2,35.9975,8.3672,4,D,310177.9754
4467275,42905,31/10/2020,1,0,8,4,5,72.1039,8.827,4,D,295252.3827
4467276,42905,13/10/2020,1,0,23,3,2,35.7555,7.62,4,D,328536.7942
4467287,42905,3/11/2020,1,0,10,3,3,44.8305,6.2285,4,D,316300.3466
4467288,42905,26/11/2020,1,0,2,3,3,43.6054,5.1939,4,D,320321.0001
4467289,42905,30/10/2020,1,0,19,4,5,72.3762,9.1053,4,D,284930.2876
4467290,42905,3/11/2020,1,0,11,3,3,44.8305,6.2285,4,D,318204.132
4467291,42905,30/10/2020,1,0,19,4,5,74.3545,9.3957,4,D,277873.5725
4467739,42905,29/11/2020,1,0,2,4,5,72.0343,7.6109,4,D,270983.0456
4467743,42905,24/10/2020,1,0,9,3,3,43.6054,5.1939,4,D,317619.3124
4467744,42905,8/11/2020,1,0,23,4,5,72.2763,8.5638,4,D,291556.1575
4487587,42905,27/10/2020,1,0,2,3,3,37.1833,7.9467,4,D,278895.5923
4487589,42905,13/10/2020,1,0,22,3,5,74.3545,9.0992,4,D,295220.267
4487590,42905,29/11/2020,1,0,20,3,3,44.8668,6.3828,4,D,325519.5088
4500456,42905,14/12/2020,1,0,6,4,5,72.2763,8.5638,4,D,267188.5607
4500458,42905,20/12/2020,1,0,28,3,3,43.6054,5.1939,4,D,375641.4555
4500459,42905,25/12/2020,1,0,8,3,3,43.6054,5.1939,4,D,315780.0914
4501264,42905,17/8/2020,1,0,15,3,2,35.9975,8.3672,3,C,326697.2782
4501265,42905,19/11/2020,1,0,14,3,3,44.8668,6.3828,4,D,314668.4317
4558621,42905,8/12/2020,1,0,9,4,4,74.3545,9.0992,4,D,277478.6336
4595512,42905,21/12/2020,1,0,5,4,5,74.3545,9.0992,4,D,272504.6385
4595513,42905,5/12/2020,1,0,25,3,2,35.7555,7.62,4,D,332147.21
4595764,42905,3/11/2020,1,0,18,3,3,43.6054,5.1939,4,D,334030.8225
4613331,42905,24/11/2020,1,0,28,4,5,72.0343,7.6109,4,D,299748.5395
4613332,42905,21/12/2020,1,0,6,4,4,72.0343,7.6109,4,D,304931.5113
4627714,42905,20/12/2020,1,0,23,3,3,37.1833,7.9467,4,D,322667.2169
4117309,43099,11/1/2020,1,0,9,3,1,17.3,1.3522,1,A,204670.1339
4117312,43099,1/1/2020,1,0,11,3,1,17.3,1.3522,1,A,198618.4657
4117313,43099,11/1/2020,1,0,6,3,2,19.5415,1.9209,1,A,200485.6207
4126004,43099,3/1/2020,1,0,4,3,1,17.3,1.3522,1,A,199187.8981
4126005,43099,1/1/2020,1,0,2,3,2,19.5415,1.9209,1,A,192529.8421
4126007,43099,5/1/2020,1,0,10,3,1,17.3,1.3522,1,A,185987.2424
4126008,43099,12/1/2020,1,0,9,3,2,21.1992,1.9209,1,A,203638.7419
4126010,43099,5/1/2020,1,0,6,3,2,19.3903,1.9209,1,A,194439.3507
4126011,43099,5/1/2020,1,0,5,3,2,21.3535,1.9209,1,A,207173.1156
4135395,43099,21/1/2020,1,0,7,3,2,21.3535,1.9209,1,A,205769.7486
4135396,43099,19/1/2020,1,0,4,3,2,21.1992,1.9209,1,A,204530.5904
4135397,43099,4/1/2020,1,0,3,3,1,17.3,1.3522,1,A,198877.4473
4135398,43099,19/1/2020,1,0,4,3,2,21.1992,1.9209,1,A,209584.3986
4135399,43099,11/1/2020,1,0,8,3,2,21.1992,1.9209,1,A,190261.0143
4135400,43099,19/1/2020,1,0,4,3,2,21.3535,1.9209,1,A,199928.7211
4142536,43099,31/1/2020,1,0,11,3,1,17.3,1.3522,1,A,193979.6118
4142538,43099,2/2/2020,1,0,9,3,2,19.5415,1.9209,1,A,193484.5356
4142540,43099,12/1/2020,1,0,12,3,2,21.1992,1.9209,1,A,190261.0143
4142541,43099,3/2/2020,1,0,11,3,2,21.3535,1.9209,1,A,207173.1156
4142542,43099,21/1/2020,1,0,7,3,2,21.3535,1.9209,1,A,188339.196
4149715,43099,6/2/2020,1,0,14,3,2,19.7714,1.9209,1,A,208438.7841
4149716,43099,6/2/2020,1,0,10,3,1,17.3,1.3522,1,A,207593.9929
4149991,43099,6/2/2020,1,0,8,3,2,21.3535,1.9209,1,A,186744.0962
4149992,43099,13/2/2020,1,0,12,3,1,17.3,1.3522,1,A,209867.4657
4149993,43099,2/2/2020,1,0,3,3,2,19.5415,1.9209,1,A,198894.465
4149994,43099,9/2/2020,1,0,7,3,2,19.5415,1.9209,1,A,208890.4812
4149995,43099,11/1/2020,1,0,5,3,2,21.1992,1.9209,1,A,187882.7516
4149998,43099,18/1/2020,1,0,9,3,1,17.3,1.3522,1,A,199982.322
4150426,43099,15/2/2020,1,0,12,3,2,19.7714,1.9209,1,A,198101.9942
4150427,43099,18/1/2020,1,0,12,3,1,17.3,1.3522,1,A,210152.3696
4150428,43099,12/2/2020,1,0,9,3,2,21.3535,1.9209,1,A,206647.8557
4150429,43099,16/2/2020,1,0,10,3,2,21.3535,1.9209,1,A,191742.6388
4150430,43099,8/2/2020,1,0,7,3,2,19.6837,1.9209,1,A,197798.0609
4150677,43099,19/2/2020,1,0,10,3,2,19.5415,1.9209,1,A,190938.6864
4150678,43099,5/2/2020,1,0,12,3,2,21.3535,1.9209,1,A,213547.673
4153848,43099,18/2/2020,1,0,5,3,2,19.7714,1.9209,1,A,205334.2893
4153849,43099,23/2/2020,1,0,13,3,2,21.3535,1.9209,1,A,212794.6049
4153850,43099,19/2/2020,1,0,4,3,2,21.3535,1.9209,1,A,204170.4024
4153851,43099,22/2/2020,1,0,5,3,2,19.3903,1.9209,1,A,197623.3945
4153852,43099,22/2/2020,1,0,6,3,2,19.3903,1.9209,1,A,193779.8277
4153853,43099,23/2/2020,1,0,7,3,2,19.5415,1.9209,1,A,186483.4504
4153854,43099,28/2/2020,1,0,12,3,1,17.3,1.3522,1,A,206243.2787
4154580,43099,28/2/2020,1,0,8,3,2,21.3535,1.9209,1,A,211567.8807
4154581,43099,28/2/2020,1,0,12,3,2,21.3535,1.9209,1,A,210088.3851
4154582,43099,10/3/2020,1,0,9,3,2,19.5415,1.9209,1,A,208441.3993
4163375,43099,20/2/2020,1,0,11,3,2,19.5415,1.9209,1,A,188417.2947
4163376,43099,25/2/2020,1,0,11,3,1,17.3,1.3522,1,A,188196.9918
4163377,43099,3/3/2020,1,0,5,3,2,21.3535,1.9209,1,A,182544.1438
4163872,43099,8/2/2020,1,0,12,3,2,21.3535,1.9209,1,A,201964.6181
4163873,43099,9/3/2020,1,0,3,3,1,17.3,1.3522,1,A,210152.3696
4163874,43099,23/2/2020,1,0,13,3,1,17.3,1.3522,1,A,187492.4619
4163875,43099,23/2/2020,1,0,13,3,1,17.3,1.3522,1,A,187328.8823
4164100,43099,23/2/2020,1,0,3,3,2,19.3903,1.9209,1,A,188655.0719
4164101,43099,18/2/2020,1,0,4,3,2,19.3903,1.9209,1,A,193779.8277
4164102,43099,28/2/2020,1,0,11,3,2,19.3903,1.9209,1,A,201787.2586
4164103,43099,14/3/2020,1,0,8,3,2,21.1992,1.9209,1,A,205125.1561
4164104,43099,5/2/2020,1,0,12,3,2,21.3535,1.9209,1,A,213547.673
4164105,43099,15/2/2020,1,0,11,3,2,21.3535,1.9209,1,A,191236.7221
4173834,43099,15/2/2020,1,0,6,3,2,21.3535,1.9209,1,A,186451.3938
4173835,43099,6/3/2020,1,0,6,3,2,21.3535,1.9209,1,A,187329.5009
4173836,43099,10/3/2020,1,0,13,3,2,19.5415,1.9209,1,A,210669.0173
4173837,43099,23/2/2020,1,0,13,3,1,17.3,1.3522,1,A,187990.5895
4173838,43099,12/1/2020,1,0,7,3,2,19.5415,1.9209,1,A,201532.9298
4173928,43099,11/3/2020,1,0,8,3,2,19.3903,1.9209,1,A,184954.5044
4193605,43099,21/3/2020,1,0,8,3,2,19.7714,1.9209,1,A,180807.3757
4193606,43099,20/3/2020,1,0,12,3,2,21.1992,1.9209,1,A,191747.4285
4193607,43099,25/3/2020,1,0,7,3,2,19.3903,1.9209,1,A,178631.2734
4194681,43099,15/3/2020,1,0,13,3,2,19.7714,1.9209,1,A,205963.1845
4194682,43099,5/4/2020,1,0,4,3,2,21.3535,1.9209,2,B,213672.7119
4203157,43099,5/4/2020,1,0,14,3,2,21.3535,1.9209,2,B,212483.2443
4203158,43099,2/4/2020,1,0,4,3,2,21.3535,1.9209,2,B,210976.0825
4203467,43099,3/3/2020,1,0,11,3,2,21.3535,1.9209,1,A,214550.819
4203468,43099,27/3/2020,1,0,5,3,2,19.7714,1.9209,1,A,181750.7185
4203678,43099,4/4/2020,1,0,14,3,1,17.3,1.3522,2,B,215409.7404
4203679,43099,24/3/2020,1,0,13,3,2,21.3535,1.9209,1,A,211567.8807
4203680,43099,2/4/2020,1,0,8,3,2,19.5415,1.9209,2,B,186801.6815
4203681,43099,29/2/2020,1,0,10,3,1,20.3704,1.5004,1,A,192239.2965
4213090,43099,9/4/2020,1,0,11,3,2,19.7714,1.9209,2,B,188039.6707
4213091,43099,9/2/2020,1,0,11,3,1,17.3,1.3522,1,A,207959.4753
4213092,43099,21/2/2020,1,0,3,3,1,17.3,1.3522,1,A,181047.6377
4213093,43099,28/3/2020,1,0,5,3,2,21.3535,1.9209,1,A,182865.6648
4213094,43099,26/3/2020,1,0,10,3,2,19.5415,1.9209,1,A,191256.9175
4219126,43099,21/1/2020,1,0,7,3,2,21.3535,1.9209,1,A,203135.4275
4219127,43099,21/1/2020,1,0,5,3,2,21.1992,1.9209,1,A,200665.9136
4221732,43099,13/4/2020,1,0,4,3,1,17.3,1.3522,2,B,194457.9485
4222153,43099,18/4/2020,1,0,2,3,2,21.3535,1.9209,2,B,202690.9067
4222157,43099,14/4/2020,1,0,4,3,2,19.7714,1.9209,2,B,200932.0227
4222158,43099,11/4/2020,1,0,6,3,2,19.7714,1.9209,2,B,180807.3757
4222159,43099,14/4/2020,1,0,4,3,2,21.3535,1.9209,2,B,204598.9392
4222437,43099,17/4/2020,1,0,14,3,2,21.3535,1.9209,2,B,213935.0738
4222438,43099,17/4/2020,1,0,12,3,2,19.5415,1.9209,2,B,206850.2436
4222439,43099,20/4/2020,1,0,4,3,2,19.5415,1.9209,2,B,195075.6913
4222440,43099,3/4/2020,1,0,6,3,2,21.1992,1.9209,2,B,206611.5702
4222441,43099,4/4/2020,1,0,7,3,2,21.1992,1.9209,2,B,202746.8934
4222456,43099,31/3/2020,1,0,13,3,1,17.3,1.3522,1,A,185987.2424
4231837,43099,27/4/2020,1,0,14,3,2,21.5804,1.9209,2,B,189212.261
4231838,43099,18/4/2020,1,0,3,3,2,21.3535,1.9209,2,B,180498.4717
4231839,43099,5/4/2020,1,0,11,3,2,21.3535,1.9209,2,B,189375.4457
4231840,43099,29/4/2020,1,0,2,3,2,19.5415,1.9209,2,B,197303.3093
4231841,43099,21/4/2020,1,0,4,3,2,19.5415,1.9209,2,B,206850.2436
4231842,43099,21/4/2020,1,0,11,3,2,19.5415,1.9209,2,B,211623.7108
4232116,43099,26/4/2020,1,0,3,3,2,19.5415,1.9209,2,B,195135.0591
4232117,43099,26/4/2020,1,0,8,3,2,19.5415,1.9209,2,B,198333.9944
4232118,43099,29/4/2020,1,0,4,3,2,19.3903,1.9209,2,B,196020.1585
4232119,43099,1/5/2020,1,0,3,3,2,21.3535,1.9209,2,B,200508.8056
4232120,43099,20/4/2020,1,0,4,3,2,21.3535,1.9209,2,B,185441.6699
4232925,43099,24/4/2020,1,0,10,3,2,19.7714,1.9209,2,B,209107.6606
4232926,43099,9/4/2020,1,0,14,3,1,17.3,1.3522,2,B,184568.6029
4232927,43099,23/4/2020,1,0,9,3,2,21.1992,1.9209,2,B,178369.7009
4232928,43099,12/4/2020,1,0,6,3,2,19.5415,1.9209,2,B,203772.1846
4232929,43099,2/5/2020,1,0,10,3,2,19.5415,1.9209,2,B,206331.3329
4232930,43099,10/5/2020,1,0,6,3,1,20.6184,1.455,2,B,202760.333
4232931,43099,11/4/2020,1,0,6,3,1,20.3704,1.5004,2,B,180588.4301
4232932,43099,1/5/2020,1,0,8,3,1,20.3704,1.5004,2,B,173229.9881
4232933,43099,2/5/2020,1,0,5,3,2,19.3903,1.9209,2,B,194439.3507
4233026,43099,26/4/2020,1,0,4,3,2,19.3903,1.9209,2,B,177050.4657
4243245,43099,13/5/2020,1,0,7,3,2,19.7714,1.9209,2,B,195900.861
4243246,43099,17/5/2020,1,0,8,3,2,19.7714,1.9209,2,B,198730.8894
4243247,43099,8/5/2020,1,0,5,3,2,19.5415,1.9209,2,B,183301.1389
4243341,43099,1/5/2020,1,0,11,3,2,19.5415,1.9209,2,B,187756.375
4243342,43099,1/5/2020,1,0,12,3,2,19.5415,1.9209,2,B,187756.375
4243343,43099,10/5/2020,1,0,13,3,2,21.1992,1.9209,2,B,199179.4994
4243344,43099,3/5/2020,1,0,6,3,1,19.5748,1.3522,2,B,177989.0128
4243345,43099,8/5/2020,1,0,9,3,1,20.3704,1.5004,2,B,194078.907
4243951,43099,18/4/2020,1,0,9,3,2,19.7714,1.9209,2,B,180807.3757
4243952,43099,16/5/2020,1,0,10,3,2,19.6837,1.9209,2,B,202583.4979
4244294,43099,1/5/2020,1,0,13,3,2,19.5415,1.9209,2,B,210350.7862
4244295,43099,22/5/2020,1,0,12,3,2,19.3903,1.9209,2,B,188975.3691
4244296,43099,24/5/2020,1,0,5,3,2,19.5415,1.9209,2,B,202492.6105
4244297,43099,13/5/2020,1,0,3,3,2,21.1992,1.9209,2,B,206611.5702
4244298,43099,16/5/2020,1,0,7,3,2,19.3903,1.9209,2,B,180212.0812
4244299,43099,17/5/2020,1,0,13,3,2,21.3535,1.9209,2,B,206883.363
4260825,43099,24/5/2020,1,0,6,3,2,19.7714,1.9209,2,B,180807.3757
4260932,43099,27/5/2020,1,0,9,3,2,19.5415,1.9209,2,B,197694.2074
4260933,43099,8/5/2020,1,0,13,3,2,21.5804,1.9209,2,B,189798.9656
4260934,43099,17/5/2020,1,0,13,3,2,21.1992,1.9209,2,B,190261.0143
4260935,43099,17/6/2020,1,0,4,3,2,19.5415,1.9209,2,B,201532.9298
4260936,43099,27/5/2020,1,0,5,3,2,19.5415,1.9209,2,B,201852.8234
4260937,43099,6/6/2020,1,0,13,3,2,19.3903,1.9209,2,B,203924.1971
4291784,43099,3/6/2020,1,0,12,3,2,19.5415,1.9209,2,B,190336.656
4291786,43099,7/6/2020,1,0,12,3,2,19.5415,1.9209,2,B,208250.6942
4291789,43099,13/6/2020,1,0,5,3,1,20.446,1.4036,2,B,187218.2136
4291792,43099,26/5/2020,1,0,4,3,1,20.3704,1.5004,2,B,189173.279
4291794,43099,5/5/2020,1,0,9,3,2,19.3903,1.9209,2,B,181160.5658
4292059,43099,6/6/2020,1,0,7,3,2,19.7714,1.9209,2,B,196529.7562
4292063,43099,14/6/2020,1,0,9,3,2,19.7714,1.9209,2,B,177662.8996
4292065,43099,14/6/2020,1,0,10,3,2,19.7714,1.9209,2,B,180807.3757
4292068,43099,11/6/2020,1,0,10,3,2,19.3903,1.9209,2,B,183210.0189
4292071,43099,15/6/2020,1,0,6,3,2,19.5415,1.9209,2,B,203452.2911
4292074,43099,19/6/2020,1,0,10,3,2,19.5415,1.9209,2,B,212089.4166
4292077,43099,31/3/2020,1,0,12,3,1,20.6184,1.455,1,A,202760.333
4292079,43099,3/6/2020,1,0,8,3,1,20.3704,1.5004,2,B,194078.907
4292081,43099,13/6/2020,1,0,9,3,1,20.3704,1.5004,2,B,194078.907
4292084,43099,25/5/2020,1,0,3,3,1,21.3535,1.9209,2,B,202826.8265
4292086,43099,14/6/2020,1,0,12,3,1,19.3903,1.9209,2,B,199497.9355
4292213,43099,14/6/2020,1,0,3,3,2,19.6837,1.9209,2,B,193012.624
4292221,43099,28/6/2020,1,0,11,3,2,19.3903,1.9209,2,B,185772.3968
4292223,43099,26/4/2020,1,0,3,3,2,21.1992,1.9209,2,B,205719.7217
4292224,43099,9/6/2020,1,0,9,3,2,19.5415,1.9209,2,B,189696.8689
4292229,43099,14/6/2020,1,0,3,3,2,19.3903,1.9209,2,B,191277.7353
4292317,43099,30/6/2020,1,0,4,3,2,19.7714,1.9209,2,B,195900.861
4292318,43099,16/6/2020,1,0,13,3,2,19.6837,1.9209,2,B,185674.954
4292319,43099,30/6/2020,1,0,11,3,2,19.5415,1.9209,2,B,203452.2911
4292320,43099,11/7/2020,1,0,5,3,1,20.6184,1.455,3,C,198207.3315
4292321,43099,5/7/2020,1,0,6,3,1,19.5748,1.3522,3,C,196589.6664
4292322,43099,13/6/2020,1,0,12,3,1,20.3704,1.5004,2,B,178748.8196
4292323,43099,27/6/2020,1,0,8,3,1,19.7502,1.4036,2,B,185861.2046
4292325,43099,27/6/2020,1,0,10,3,2,19.3903,1.9209,2,B,194439.3507
4292427,43099,5/7/2020,1,0,11,3,2,19.7714,1.9209,3,C,180806.8071
4292429,43099,21/6/2020,1,0,12,3,2,19.7714,1.9209,2,B,183951.8518
4292431,43099,12/7/2020,1,0,13,3,2,19.7714,1.9209,3,C,183951.8518
4292433,43099,28/6/2020,1,0,2,3,1,17.3,1.3522,2,B,180295.729
4292438,43099,30/6/2020,1,0,13,3,2,19.5415,1.9209,2,B,189696.8689
4292441,43099,27/6/2020,1,0,11,3,1,20.6184,1.455,2,B,185155.3939
4292444,43099,12/6/2020,1,0,4,3,1,19.5748,1.3522,2,B,195627.5636
4292447,43099,28/5/2020,1,0,12,3,1,20.3704,1.5004,2,B,178748.8196
4292449,43099,14/6/2020,1,0,11,3,1,20.3704,1.5004,2,B,200824.1455
4292451,43099,21/6/2020,1,0,13,3,1,20.3704,1.5004,2,B,176296.0056
4292454,43099,29/6/2020,1,0,6,3,1,19.7502,1.4036,2,B,184272.6473
4292518,43099,7/7/2020,1,0,14,3,2,19.7714,1.9209,3,C,184859.7361
4292520,43099,4/7/2020,1,0,14,3,2,19.6837,1.9209,3,C,188865.2453
4292523,43099,10/6/2020,1,0,9,3,1,20.6184,1.455,2,B,198814.3984
4292525,43099,11/7/2020,1,0,6,3,1,20.446,1.4036,3,C,191821.9401
4292529,43099,26/6/2020,1,0,4,3,1,20.3704,1.5004,2,B,167097.9531
4292531,43099,6/6/2020,1,0,8,3,2,19.3903,1.9209,2,B,200762.5816
4292535,43099,6/7/2020,1,0,13,3,2,19.3903,1.9209,3,C,206453.4895
4295440,43099,6/6/2020,1,0,12,3,2,19.6837,1.9209,2,B,202583.4979
